episode,step,action_id,action_name,reward,terminated,truncated,ball_visible,ball_distance,ball_bearing,base_yaw,base_x,base_y,base_z,is_fallen,kick_success,ball_x,ball_y,ball_vx,ball_vy,goal_x,goal_y,goal_visible,goal_distance,goal_bearing,ball_to_goal_distance,ep_return_running,ep_min_ball_distance,ep_kick_attempts,ep_kick_successes
0,12,3,turn_left,-0.24151267409324645,0,0,1,0.44650813937187195,0.15745973587036133,-0.16920247673988342,0.21873554568078277,0.013654918757842456,0.2119986454186076,0,0,0.6652136529031337,0.008537944659572059,0.05312854504088624,-1.3848513638864751e-19,1.43,0.0,1,1.2113420963287354,0.1578255593776703,0.7648340036928132,8.757393634319303,0.12064284831285477,2,1
0,13,2,step_forward,4.651370444148779,1,0,1,0.5306016802787781,0.08197052031755447,-0.10777819156646729,0.20785638604538575,0.022234824827891585,0.21219055944649065,0,0,0.7382863034524494,0.008537944659572059,0.03420186548698399,3.4898798287747767e-19,1.43,0.0,1,1.2223408222198486,0.08959075808525085,0.6917663872222232,13.408764078468081,0.12064284831285477,2,1
1,0,3,turn_left,0.13292544782161714,0,0,1,0.23054596781730652,0.2911736071109772,0.024735020473599434,0.06108161404045546,0.008231617749962492,0.21299606899521648,0,0,0.28018234578074874,0.08,2.364284954814839e-19,9.377562988996218e-19,1.4311821624700256,0.045046369632593536,1,1.370627760887146,0.002024124376475811,1.1515304313367536,0.13292544782161714,0.23054596781730652,0,0
1,1,3,turn_left,0.026716020703315732,0,0,1,0.22344905138015747,0.19451689720153809,0.11113078147172928,0.0671170655301541,0.012588179062380134,0.21236806813923695,0,0,0.28018234578074874,0.08,3.104817295411003e-19,9.003701925141926e-19,1.4311821624700256,0.045046369632593536,1,1.3644745349884033,-0.087467722594738,1.1515304313367536,0.15964146852493288,0.22344905138015747,0,0
1,2,2,step_forward,-0.06678447425365448,0,0,1,0.23864145576953888,0.10654661059379578,0.18094989657402039,0.05132828949790158,0.012336585658877,0.21216976069370602,0,0,0.28018234578074874,0.08,3.112302535423308e-19,6.906943316650926e-19,1.4311821624700256,0.045046369632593536,1,1.3802343606948853,-0.15724611282348633,1.1515304313367536,0.0928569942712784,0.22344905138015747,0,0
1,3,2,step_forward,0.023202572762966153,0,0,1,0.21478474140167236,0.1509951800107956,0.12485235184431076,0.07351608299109547,0.021506393437669764,0.21211525662221073,0,0,0.28018234578074874,0.08,3.119784835549442e-19,8.117275772446192e-19,1.4311821624700256,0.045046369632593536,1,1.3578686714172363,-0.10751130431890488,1.1515304313367536,0.11605956703424455,0.21478474140167236,0,0
1,4,2,step_forward,0.022695322334766385,0,0,1,0.190251886844635,0.20186737179756165,0.06828391551971436,0.09683002150266337,0.02923187920103481,0.21211394298116243,0,0,0.28018234578074874,0.08,3.1272640745270935e-19,2.5135938443209686e-18,1.4311821624700256,0.045046369632593536,1,1.3344451189041138,-0.056428324431180954,1.1515304313367536,0.13875488936901093,0.190251886844635,0,0
1,5,3,turn_left,0.06989063024520874,0,0,1,0.14905790984630585,0.29163792729377747,0.07971787452697754,0.14132646363607257,0.025825121271867917,0.21171733854194721,0,0,0.28018234578074874,0.08,3.110971301065512e-19,1.4432205891826878e-18,1.4311821624700256,0.045046369632593536,1,1.290039300918579,-0.06488338112831116,1.1515304313367536,0.20864551961421968,0.14905790984630585,0,0
1,6,3,turn_left,0.10678822249174118,0,0,1,0.13116496801376343,0.12120501697063446,0.14161333441734314,0.15355299830088573,0.0457433121769189,0.21239150360975775,0,0,0.28018234578074874,0.08,3.09466776304133e-19,1.0066733430514104e-18,1.4311821624700256,0.045046369632593536,1,1.2776610851287842,-0.14229939877986908,1.1515304313367536,0.31543374210596087,0.13116496801376343,0,0
1,7,3,turn_left,0.027172491757664827,0,0,1,0.12696264684200287,0.0004786028293892741,0.2315184772014618,0.1566672092000645,0.05062702315043293,0.21232495068546342,0,0,0.28018234578074874,0.08,3.1180111064482783e-19,1.1664063721943662e-19,1.4311821624700256,0.045046369632593536,1,1.2745740413665771,-0.23603937029838562,1.1515304313367536,0.3426062338636257,0.12696264684200287,0,0
1,8,5,kick_left,-0.08432820370653644,0,0,1,0.13031968474388123,0.0422787070274353,0.6508282423019409,0.17971243751204427,-0.0031562270321047934,0.21220550738157298,0,0,0.28018234578074874,0.08,3.123341751801188e-19,9.132382566747721e-19,1.4311821624700256,0.045046369632593536,1,1.2521824836730957,-0.612236738204956,1.1515304313367536,0.2582780301570893,0.12696264684200287,1,0
1,9,5,kick_left,-0.11503382325172425,0,0,1,0.14332419633865356,-0.06831026077270508,0.6228859424591064,0.15803312709275258,0.004677576309237886,0.21183797504159088,0,0,0.28018234578074874,0.08,3.128677766351343e-19,1.9312236680010256e-18,1.4311821624700256,0.045046369632593536,1,1.27348792552948,-0.5910636782646179,1.1515304313367536,0.14324420690536505,0.12696264684200287,2,0
1,10,6,kick_right,-0.49421230256557463,0,0,1,0.20968201756477356,-0.4258722960948944,0.19807858765125275,0.11293831374135749,0.128033235493042,0.21189120494379501,0,0,0.317238580821549,0.0807691587057243,0.0377815389226265,1.5776159676466598e-16,1.4311821624700256,0.045046369632593536,1,1.3208240270614624,-0.26101648807525635,1.1145162272282085,-0.3509680956602096,0.12696264684200287,3,0
1,11,4,turn_right,-0.020196187496185306,0,0,1,0.22455519437789917,-0.24727925658226013,0.5215678811073303,0.14471873982607972,0.019926883790616606,0.20656843205417397,0,0,0.3608214887253962,0.0807691587057243,0.026493051017474446,-4.460729320015652e-19,1.4311821624700256,0.045046369632593536,1,1.2867664098739624,-0.502059817314148,1.070956623565222,-0.3711642831563949,0.12696264684200287,3,0
1,12,4,turn_right,-0.04347891286015511,0,0,1,0.2420804649591446,-0.09403491765260696,0.30960720777511597,0.1548960397920395,0.028869915459385363,0.2065929692851542,0,0,0.39138255731900573,0.0807691587057243,0.018577373294716815,-4.474392636741499e-19,1.4311821624700256,0.045046369632593536,1,1.2763779163360596,-0.29702454805374146,1.0404130605347957,-0.41464319601655,0.12696264684200287,3,0
1,13,2,step_forward,-0.18586215954273938,0,0,1,0.2856768071651459,0.016988499090075493,0.11492235958576202,0.13373143384691746,0.043214889934249094,0.2121483503466277,0,0,0.4169337540597475,0.0807691587057243,0.01195931155348639,1.3064968320932153e-18,1.4311821624700256,0.045046369632593536,1,1.2974447011947632,-0.11349502205848694,1.014877308654571,-0.6005053555592894,0.12696264684200287,3,0
1,14,2,step_forward,-0.0407043194398284,0,0,1,0.2811092734336853,0.034937407821416855,0.06263428926467896,0.15361009507796367,0.053389663244895934,0.21210664130208623,0,0,0.4333825123173986,0.0807691587057243,0.007698888888346104,6.040368484155438e-19,1.4311821624700256,0.045046369632593536,1,1.2775990962982178,-0.06916062533855438,0.9984389112528959,-0.6412096749991179,0.12696264684200287,3,0
1,15,2,step_forward,-0.013767005130648616,0,0,1,0.2675967514514923,0.07057159394025803,0.007877113297581673,0.17719731313118764,0.059803798535012234,0.21211503906258536,0,0,0.44397151333226076,0.0807691587057243,0.0049562125587254225,-2.057184582647851e-19,1.4311821624700256,0.045046369632593536,1,1.2540712356567383,-0.019640428945422173,0.9878567626079048,-0.6549766801297665,0.12696264684200287,3,0
1,16,2,step_forward,0.0002533204853534671,0,0,1,0.25036412477493286,0.10792596638202667,-0.04525728523731232,0.20091539498780042,0.06509544206808866,0.21211823515486256,0,0,0.4507882554070364,0.0807691587057243,0.0031905958487659673,6.432915865344409e-19,1.4311821624700256,0.045046369632593536,1,1.230429768562317,0.028967078775167465,0.981044510032749,-0.6547233596444131,0.12696264684200287,3,0
1,17,2,step_forward,0.008978691697120664,0,0,1,0.23094049096107483,0.1453576534986496,-0.09585034102201462,0.2245191365525314,0.06934678431249004,0.212119975048943,0,0,0.45517657990042426,0.0807691587057243,0.0020539679744447023,1.3317433935288208e-18,1.4311821624700256,0.045046369632593536,1,1.2069076299667358,0.0757196769118309,0.9766591088328569,-0.6457446679472925,0.12696264684200287,3,0
1,18,2,step_forward,0.013840813934803006,0,0,1,0.21109117567539215,0.176470547914505,-0.13950733840465546,0.24705513599529444,0.07297523520630801,0.2121224299766693,0,0,0.4580015939097601,0.0807691587057243,0.0013222559797650883,9.190675430092937e-19,1.4311821624700256,0.045046369632593536,1,1.184456706047058,0.11593151837587357,0.9738359906485511,-0.6319038540124895,0.12696264684200287,3,0
1,19,2,step_forward,0.017408367991447446,0,0,1,0.19022390246391296,0.2085919976234436,-0.18221667408943176,0.26966322171164325,0.07575940112567534,0.21212251767791135,0,0,0.4598202160661126,0.0807691587057243,0.0008512113615097701,8.843827157417078e-19,1.4311821624700256,0.045046369632593536,1,1.1619255542755127,0.1557866334915161,0.9720185947710885,-0.6144954860210421,0.12696264684200287,3,0
1,20,3,turn_left,0.0610093742609024,0,0,1,0.15063822269439697,0.3032586872577667,-0.16654802858829498,0.31156405463334125,0.060135147303059945,0.2115326171174215,0,0,0.46077812553227127,0.0807691587057243,0.0006031014958987271,-7.394744630511793e-19,1.4311821624700256,0.045046369632593536,1,1.1197397708892822,0.15297925472259521,0.9710613330599946,-0.5534861117601397,0.12696264684200287,3,0
1,21,3,turn_left,0.10757884830236435,0,0,1,0.13254903256893158,0.13281451165676117,-0.10512852668762207,0.32894664521490324,0.07691897693335471,0.2123543263012567,0,0,0.4614568249224573,0.0807691587057243,0.00042731033771699334,1.3492160143859914e-19,1.4311821624700256,0.045046369632593536,1,1.102689504623413,0.07605595141649246,0.9703830933919391,-0.44590726345777537,0.12696264684200287,3,0
1,22,3,turn_left,0.026178468298166988,0,0,1,0.1285446286201477,0.012492806650698185,-0.01562800444662571,0.33339412546969216,0.0809832814252668,0.21231836502861706,0,0,0.4619376979887667,0.0807691587057243,0.00030275853394744613,-2.976986797641695e-20,1.4311821624700256,0.045046369632593536,1,1.0983827114105225,-0.017267921939492226,0.9699025464379015,-0.41972879515960837,0.12696264684200287,3,0
1,23,5,kick_left,-0.0925005229189992,0,0,1,0.13907292485237122,-0.01326748263090849,0.35068538784980774,0.3310686157161215,0.034945945142961135,0.2119983883161926,0,0,0.4625407085370977,0.0807691587057243,0.00014657167976749519,6.761139008482818e-19,1.4311821624700256,0.045046369632593536,1,1.0999208688735962,-0.3413049876689911,0.9692999452885881,-0.5122293180786076,0.12696264684200287,4,0
1,24,6,kick_right,9.446688989456742,0,0,1,0.22885413467884064,-0.3016398251056671,-0.00426144152879715,0.3143609997173942,0.15017107980339695,0.2125418344979832,0,1,0.5326815206026697,0.08145102150386581,0.06710192256678936,2.1972241395310095e-17,1.4311821624700256,0.045046369632593536,1,1.121686339378357,-0.08977562934160233,0.8992378451299295,8.934459671378134,0.12696264684200287,5,1
1,25,4,turn_right,-0.14216961823403834,0,0,1,0.28278765082359314,-0.0545109324157238,0.06032111123204231,0.32727282019238213,0.07968545817867159,0.20842167845044193,0,0,0.6100869676753419,0.08145102150386581,0.047052997538645246,5.154047548122081e-19,1.4311821624700256,0.045046369632593536,1,1.104425311088562,-0.09180115163326263,0.8219018296565522,8.792290053144095,0.12696264684200287,5,1
1,26,2,step_forward,4.557122721150518,1,0,1,0.3764326572418213,0.09110543876886368,-0.07577548921108246,0.2984113485496965,0.07570156881217925,0.21215008804948315,0,0,0.674803350248838,0.08145102150386581,0.030290690086424613,1.9829007386839675e-19,1.4311821624700256,0.045046369632593536,1,1.1331814527511597,0.04873840510845184,0.7572543867519047,13.349412774294613,0.12696264684200287,5,1
2,0,2,step_forward,0.040351559221744535,0,0,1,0.34129780530929565,-0.16238756477832794,-0.0346699096262455,0.039297139455068214,0.005867377416196388,0.21212183846138122,0,0,0.3739916036831993,-0.06095929144507798,5.377786249586518e-19,2.12752986106633e-18,1.4061612134249315,-0.02015088565858767,1,1.367109775543213,0.015641430392861366,1.0329760061382038,0.040351559221744535,0.34129780530929565,0,0
2,1,2,step_forward,0.04929533302783966,0,0,1,0.31929224729537964,-0.13984136283397675,-0.08523061126470566,0.0627525989193936,0.010305588208454028,0.2121207824135826,0,0,0.3739916036831993,-0.06095929144507798,1.6698966705649991e-18,2.2295021064765717e-18,1.4061612134249315,-0.02015088565858767,1,1.343753695487976,0.06256817281246185,1.0329760061382038,0.08964689224958419,0.31929224729537964,0,0
2,2,2,step_forward,0.041052398085594174,0,0,1,0.2983351945877075,-0.12539298832416534,-0.12906599044799805,0.085263297880621,0.01414497420514511,0.21212234358215284,0,0,0.3739916036831993,-0.06095929144507798,2.6485169842577768e-18,1.799624192584974e-18,1.4061612134249315,-0.02015088565858767,1,1.3213433027267456,0.10311290621757507,1.0329760061382038,0.13069929033517835,0.2983351945877075,0,0
2,3,2,step_forward,0.0398551270365715,0,0,1,0.2773640751838684,-0.11345168948173523,-0.17195425927639008,0.10784827091202609,0.017138584519593193,0.21212255075635997,0,0,0.3739916036831993,-0.06095929144507798,3.494451489134627e-18,1.8426763934854076e-18,1.4061612134249315,-0.02015088565858767,1,1.2988487482070923,0.14324595034122467,1.0329760061382038,0.17055441737174987,0.2773640751838684,0,0
2,4,2,step_forward,0.0386555016040802,0,0,1,0.2562938928604126,-0.10470214486122131,-0.21363131701946259,0.13057541104584722,0.019263618448962398,0.21212083293051476,0,0,0.3739916036831993,-0.06095929144507798,4.225690332768406e-18,2.0093181955076847e-18,1.4061612134249315,-0.02015088565858767,1,1.2761954069137573,0.1827474981546402,1.0329760061382038,0.20920991897583008,0.2562938928604126,0,0
2,5,2,step_forward,0.037523598223924634,0,0,1,0.2350461781024933,-0.09963666647672653,-0.2543240785598755,0.1535181849440095,0.02051863317301563,0.2121191850809269,0,0,0.3739916036831993,-0.06095929144507798,4.857784476412197e-18,1.7568599676109437e-18,1.4061612134249315,-0.02015088565858767,1,1.253304362297058,0.22187431156635284,1.0329760061382038,0.24673351719975473,0.2350461781024933,0,0
2,6,2,step_forward,0.03603900298476219,0,0,1,0.2136838585138321,-0.0984572172164917,-0.29445916414260864,0.17659308814738076,0.020863835275753705,0.21211732528687874,0,0,0.3739916036831993,-0.06095929144507798,5.404176411013654e-18,1.6415297488576354e-18,1.4061612134249315,-0.02015088565858767,1,1.2302535772323608,0.2611202001571655,1.0329760061382038,0.28277252018451693,0.2136838585138321,0,0
2,7,2,step_forward,0.04167766198515892,0,0,1,0.1912330538034439,-0.09470833092927933,-0.34032487869262695,0.20057284582238927,0.01964066207283729,0.2121179015069806,0,0,0.3739916036831993,-0.06095929144507798,5.876486033242574e-18,2.138501770523883e-18,1.4061612134249315,-0.02015088565858767,1,1.2062467336654663,0.3073364794254303,1.0329760061382038,0.32445018216967586,0.1912330538034439,0,0
2,8,2,step_forward,0.04267204254865646,0,0,1,0.1682785451412201,-0.09300031512975693,-0.38895183801651,0.22488382204161478,0.017045853094199922,0.21211701172646297,0,0,0.3739916036831993,-0.06095929144507798,6.2847577611419624e-18,1.6596434500442226e-18,1.4061612134249315,-0.02015088565858767,1,1.1818650960922241,0.35747912526130676,1.0329760061382038,0.36712222471833234,0.1682785451412201,0,0
2,9,2,step_forward,0.039884229004383084,0,0,1,0.1454443782567978,-0.09590519219636917,-0.438802033662796,0.24934722877304896,0.013084752787612473,0.2121160972314902,0,0,0.3744874023370346,-0.06103819804753774,0.010861933694904957,-0.0007444496738465359,1.4061612134249315,-0.02015088565858767,1,1.1572939157485962,0.41008493304252625,1.0324837164812901,0.40700645372271543,0.1454443782567978,0,0
2,10,2,step_forward,-0.06722467780928128,0,0,1,0.161624476313591,-0.0009137633605860174,-0.4897625148296356,0.2736313569018316,0.007884332889999283,0.21211455291666734,0,0,0.4161833617273799,-0.06828288036136787,0.0921515928112002,-2.3983133139534696e-05,1.4061612134249315,-0.02015088565858767,1,1.1328797340393066,0.46501851081848145,0.9911472321334344,0.33978177591343417,0.1454443782567978,0,0
2,11,2,step_forward,-0.5547807274677325,0,0,1,0.25462543964385986,0.26646751165390015,-0.5424411296844482,0.2979409233270726,0.001103472012006931,0.21211388472957046,0,0,0.5429280571055839,-0.06828354154574645,0.05932322136687697,7.232235174896206e-19,1.4061612134249315,-0.02015088565858767,1,1.1084274053573608,0.5232698321342468,0.8645740192324859,-0.21499895155429838,0.1454443782567978,0,0
2,12,3,turn_left,-0.21775329411029815,0,0,1,0.28138044476509094,0.3879340589046478,-0.5251506567001343,0.33092483522957383,-0.029907603839140175,0.21133900950473344,0,0,0.6096873578855497,-0.06828354154574645,0.04203177397025868,4.84999052909451e-19,1.4061612134249315,-0.02015088565858767,1,1.0752527713775635,0.5341194868087769,0.7979269108887854,-0.4327522456645965,0.1454443782567978,0,0
2,13,3,turn_left,-0.10874539911746979,0,0,1,0.3066469728946686,0.3032926321029663,-0.46214649081230164,0.35412710680829673,-0.01994193581647892,0.21228183903481998,0,0,0.656987753517178,-0.06828354154574645,0.02978041283633552,-6.395732235428169e-21,1.4061612134249315,-0.02015088565858767,1,1.0519596338272095,0.4617902338504791,0.7507180733090859,-0.5414976447820663,0.1454443782567978,0,0
2,14,3,turn_left,-0.11659716367721558,0,0,1,0.33398714661598206,0.21776556968688965,-0.3700237274169922,0.3603097600461136,-0.01780833125103316,0.21225955934906107,0,0,0.6905010977369248,-0.06828354154574645,0.021100060857058234,2.3883975333878014e-19,1.4061612134249315,-0.02015088565858767,1,1.0457863807678223,0.3676108419895172,0.7172769017257721,-0.6580948084592819,0.1454443782567978,0,0
2,15,3,turn_left,-0.08114967048168183,0,0,1,0.35318946838378906,0.12644633650779724,-0.2765518128871918,0.36497729365148274,-0.015652902764250548,0.2122711575387288,0,0,0.7142460204969425,-0.06828354154574645,0.014949845410751037,-3.412071363767069e-20,1.4061612134249315,-0.02015088565858767,1,1.0411436557769775,0.2720527648925781,0.6935873317523381,-0.7392444789409638,0.1454443782567978,0,0
2,16,2,step_forward,4.840545148402453,1,0,1,0.38933318853378296,0.05620627850294113,-0.2045445591211319,0.3497459609771566,-0.010736646528809105,0.21219159812733643,0,0,0.7348079393039675,-0.06828354154574645,0.009624065582752552,2.8296194801439194e-19,1.4061612134249315,-0.02015088565858767,1,1.056452751159668,0.19563841819763184,0.6730764973134108,4.101300669461489,0.1454443782567978,0,0
